venueId,fullName,shortName,capacity,city,country
3307,Lyse Arena,Lyse Arena,0,Stavanger,Norway
3312,Park Hall,Park Hall,0,Oswestry,Wales
3322,Eduardo Gallardón,Eduardo Gallardón,0,Buenos Aires,Argentina
3328,Sydbank Park,Sydbank Park,0,Haderslev,Denmark
3336,Kenilworth Road,Kenilworth Road,0,Luton,England
3341,The Den,The Den,0,London,England
3350,Estádio do Restelo,Estádio do Restelo,0,Lisbon,Portugal
3364,BRITA-Arena,BRITA-Arena,0,Wiesbaden,Germany
3365,Stadion an der Bremer Brücke,Stadion an der Bremer Brücke,0,Osnabrück,Germany
3366,Stade Gabriel-Montpied,Stade Gabriel-Montpied,0,Clermont,France
3367,Stade Armand-Cesari,Stade Armand-Cesari,0,Furiani,France
3368,Stade municipal de Roudourou,Stade municipal de Roudourou,0,Guingamp,France
3369,Stade Raymond Kopa,Stade Raymond Kopa,0,Angers,France
3370,Stade de la Mosson,Stade de la Mosson,0,Montpellier,France
3371,Stade de la Libération,Stade de la Libération,0,Boulogne,France
3376,Stade Gaston-Gérard,Stade Gaston-Gérard,0,Dijon,France
3377,Stade de la Vallée du Cher,Stade de la Vallée du Cher,0,Tours,France
3382,Estadio Olímpico Metropolitano,Estadio Olímpico Metropolitano,0,San Pedro Sula,Honduras
3396,"Waldstadion, Homburg","Waldstadion, Homburg",0,Homburg,Germany
3403,LVM-Preußenstadion,LVM-Preußenstadion,0,Münster,Germany
3410,BUKO Stadion,BUKO Stadion,0,Velsen-Zuid,Netherlands
3413,Stadion De Braak,Stadion De Braak,0,Helmond,Netherlands
3414,Stadion De Vliert,Stadion De Vliert,0,Den Bosch,Netherlands
3415,Jan Louwers Stadion,Jan Louwers Stadion,0,Eindhoven,Netherlands
3417,Yanmar Stadion,Yanmar Stadion,0,Almere,Netherlands
3429,Stade des Alpes,Stade des Alpes,0,Grenoble,France
3430,El Alcoraz,El Alcoraz,0,Huesca,Spain
3436,Estádio do Rio Ave,Estádio do Rio Ave,0,Vila do Conde,Portugal
3439,Estádio Municipal de Braga,Estádio Municipal de Braga,0,Braga,Portugal
3442,Estádio José Gomes,Estádio José Gomes,0,Amadora,Portugal
3443,Estádio Capital do Móvel,Estádio Capital do Móvel,0,Pacos de Ferreira,Portugal
3446,Estadio Carlos Alvarado,Estadio Carlos Alvarado,0,none,Costa Rica
3447,polytec Stadium,polytec Stadium,0,New South Wales,Australia
3459,Estadi Montilivi,Estadi Montilivi,0,Girona,Spain
3460,Estadio Municipal de Chapín,Estadio Municipal de Chapín,0,Jerez De La Frontera,Spain
3465,Nou Estadi Castalia,Nou Estadi Castalia,0,Castellón,Spain
3468,Estadio Martínez Valero,Estadio Martínez Valero,0,Elche,Spain
3469,Estadio El Alcoraz,Estadio El Alcoraz,0,Huesca,Spain
3470,Sparta-Stadion Het Kasteel,Sparta-Stadion Het Kasteel,0,Rotterdam,Netherlands
3471,Euroborg,Euroborg,0,Groningen,Netherlands
3473,Stadion Galgenwaard,Stadion Galgenwaard,0,Utrecht,Netherlands
3474,Kras Stadion,Kras Stadion,0,Volendam,Netherlands
3475,Rat Verlegh Stadion,Rat Verlegh Stadion,0,Breda,Netherlands
3492,St. Jakob-Park,St. Jakob-Park,0,Basel,Switzerland
3498,Tuks Stadium,Tuks Stadium,0,Pretoria,South Africa
3508,Heriberto Hülse,Heriberto Hülse,0,Criciúma,Brazil
3513,Bezerrão,Bezerrão,0,Gama,Brazil
3518,Olympia Park,Olympia Park,0,Rustenburg,South Africa
3520,Sportpark Middelmors,Sportpark Middelmors,0,Rijnsburg,Netherlands
3555,Ullevi Stadium,Ullevi Stadium,0,Gothenburg,Sweden
3564,Mosset Park,Mosset Park,0,Forres,Scotland
3566,La Florida,La Florida,0,Portugalete,Spain
3567,Los Arcos,Los Arcos,0,"Orihuela, Alicante",Spain
3570,Arena Garibaldi Romeo Anconetani,Arena Garibaldi Romeo Anconetani,0,Pisa,Italy
3571,Stadio Partenio-Adriano Lombardi,Stadio Partenio-Adriano Lombardi,0,Avellino,Italy
3586,Estadio Florentino Oropeza,Estadio Florentino Oropeza,0,San Felipe,Venezuela
3596,Monumental de Villa Lynch,El Monumental de Villa Lynch,0,Villa Lynch,Argentina
3614,Estadio Marte R. Gómez,Estadio Marte R. Gómez,0,Ciudad Victoria,Mexico
3630,Estadio Tamaulipas,Estadio Tamaulipas,0,Tampico,Mexico
3631,Estadio León,Estadio León,0,León de los Aldamas,Mexico
3656,Romeo Menti di Vicenza,Romeo Menti di Vicenza,0,Vicenza,Italy
3657,Kynoch Park,Kynoch Park,0,Keith,Scotland
3659,VBS Community Stadium,VBS Community Stadium,0,Sutton Coldfield,England
3667,SEAH Stadium,SEAH Stadium,0,Telford,England
3669,Estadio Lito Pérez,Estadio Lito Pérez,0,none,Costa Rica
3670,The MKM Stadium,The MKM Stadium,0,Hull,England
3672,Highbury Stadium,Highbury Stadium,0,Fleetwood,England
3674,Orlando Stadium,Orlando Stadium,0,Johannesburg,South Africa
3679,Pier Cesare Tombolato,Pier Cesare Tombolato,0,Cittadella,Italy
3697,PreZero Arena,PreZero Arena,0,Sinsheim,Germany
3700,ad hoc arena im Ernst-Abbe-Sportfeld,ad hoc arena im Ernst-Abbe-Sport,0,Jena,Germany
3703,Wembley Stadium,Wembley Stadium,0,London,England
3708,Estadio Jocay,Estadio Jocay,0,Manta,Ecuador
3710,Metropolitano de Techo,Metropolitano de Techo,0,Bogota,Colombia
3719,Merkur Spiel-Arena,Merkur Spiel-Arena,0,Düsseldorf,Germany
3722,Stadionul Dr. Constantin Radulescu,Stadionul Dr. Constantin Radules,0,Cluj,Romania
3729,Royal Bafokeng Stadium,Royal Bafokeng,0,Rustenburg,South Africa
3739,Brandywell Stadium,Brandywell Stadium,0,Derry,Republic of Ireland
3740,Oriel Park,Oriel Park,0,Dundalk,Republic of Ireland
3744,Stangmore Park,Stangmore Park,0,Dungannon,Northern Ireland
3745,Riverside Stadium,Riverside Stadium,0,Middlesbrough,England
3747,Clandeboye Park,Clandeboye Park,0,Bangor,Northern Ireland
3749,Seaview,Seaview,0,Belfast,Northern Ireland
3750,Mourneview Park,Mourneview Park,0,Lurgan,Northern Ireland
3758,Jotun Arena,Jotun Arena,0,Sandefjord,Norway
3761,Skagerak Arena,Skagerak Arena,0,Skien,Norway
3768,Bridge Meadow,Bridge Meadow,0,Haverfordwest,Wales
3776,Grimsta IP,Grimsta IP,0,Stockholm,Sweden
3789,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,0,"Oakland, California",USA
3791,Parc y Scarlets,Parc y Scarlets,0,Llanelli,Wales
3806,Tofik Bakhramov Stadium,Tofik Bakhramov Stadium,0,Baku,Azerbaijan
3809,The Brick Community Stadium,The Brick Community Stadium,0,Wigan,England
3818,Loro Borici,Loro Borici,0,Shkoder,Albania
3823,Stade Francis Le-Basser,Stade Francis Le-Basser,0,Laval,France
3826,URSAPHARM-Arena an der Kaiserlinde,URSAPHARM-Arena an der Kaiserlin,0,Spiesen-Elversberg,Germany
3839,Eintracht-Stadion,Eintracht-Stadion,0,Braunschweig,Germany
3843,Friedrich-Ludwig-Jahn-Sportpark,Friedrich-Ludwig-Jahn-Sportpark,0,Berlin,Germany
3845,Home Deluxe Arena,Home Deluxe Arena,0,Paderborn,Germany
3846,PSD Bank Arena,PSD Bank Arena,0,Frankfurt,Germany
3853,9 de Mayo,9 de Mayo,0,Machala,Ecuador
3857,RheinEnergieSTADION,RheinEnergieSTADION,0,Cologne,Germany
3860,Stadion An der Alten Försterei,Stadion An der Alten Försterei,0,Berlin,Germany
3861,Millerntor-Stadion,Millerntor-Stadion,0,Hamburg Norderstedt,Germany
3869,Stanford Stadium,Stanford Stadium,0,"Stanford, California",USA
3871,AT&T Stadium,AT&T Stadium,0,"Arlington, Texas",USA
3873,M&T Bank Stadium,M&T Bank Stadium,0,"Baltimore, Maryland",USA
3879,Gillette Stadium,Gillette Stadium,0,"Foxborough, Massachusetts",USA
3881,Cartagonova,Cartagonova,0,Cartagena,Spain
3885,Estadio Edgardo Baltodano Briceño,Estadio Edgardo Baltodano Briceñ,0,Liberia,Costa Rica
3893,Cardiff City Stadium,Cardiff City Stadium,0,Cardiff,Wales
3897,Euganeo,Euganeo,0,Padova,Italy
3902,Karl-Liebknecht-Stadion,Karl-Liebknecht-Stadion,0,Potsdam,Germany
3904,Avnet Arena,Avnet Arena,0,Magdeburg,Germany
3915,Holstein-Stadion,Holstein-Stadion,0,Kiel,Germany
3920,Toše Proeski Arena,Toše Proeski Arena,0,Skopje,North Macedonia
3923,Podgorica City Stadium,Podgorica City Stadium,0,Podgorica,Montenegro
3938,Stade Maurice Dufrasne,Stade Maurice Dufrasne,0,Liege,Belgium
3939,Stadion Letzigrund,Stadion Letzigrund,0,Zürich,Switzerland
3946,Borg El Arab Stadium,Borg El Arab Stadium,0,Alexandria,Egypt
3948,Al Salam Stadium,Al Salam Stadium,0,Cairo,Egypt
3953,Khalifa International Stadium,Khalifa International Stadium,0,Doha,Qatar
3957,"Nissan Stadium, Yokohama","Nissan Stadium, Yokohama",0,Yokohama,Japan
3971,War Memorial Athletic Ground,War Memorial Athletic Ground,0,Stourbridge,England
3972,Grosvenor Vale,Grosvenor Vale,0,Ruislip,England
3983,Maes Tegid,Maes Tegid,0,Bala,Wales
3997,Boca do Lobo,Boca do Lobo,0,Pelotas,Brazil
4016,Martínez Valero,Martínez Valero,0,Elche,Spain
4021,Municipal de Montilivi,Municipal de Montilivi,0,Girona,Spain
4022,Nuevo Arcángel,Nuevo Arcángel,0,Córdoba,Spain
4023,Helmántico,Helmántico,0,Villares de la Reina,Spain
4024,Estadio Gran Canaria,Estadio Gran Canaria,0,Las Palmas de Gran Canaria,Spain
4028,José Rico Pérez,José Rico Pérez,0,Alicante,Spain
4031,Estadio Cartagonova,Estadio Cartagonova,0,Cartagena,Spain
4036,Etihad Stadium,Etihad Stadium,0,Manchester,England
4042,Arena Barueri,Arena Barueri,0,Barueri,Brazil
4045,Pod Dubnom,Pod Dubnom,0,Zilina,Slovakia
4046,Deportivo Cali,Deportivo Cali,0,Cali,Colombia
4053,Shonan BMW Stadium Hiratsuka,Shonan BMW Stadium Hiratsuka,0,Shonan,Japan
4056,Haugesund Sparebank Arena,Haugesund Sparebank Arena,0,Haugesund,Norway
4058,Strandvallen,Strandvallen,0,Sölvesborg,Sweden
4061,Subaru Park,Subaru Park,0,"Chester, Pennsylvania",USA
4062,America First Field,America First Field,0,"Sandy, Utah",USA
4086,Stade de Genève,Stade de Genève,0,Geneva,Switzerland
4087,Rose Bowl,Rose Bowl,0,"Pasadena, California",USA
4089,MATRADE Loftus Road,MATRADE Loftus Road,0,London,England
4093,Fiscal de Linares,Fiscal de Linares,0,Linares,Chile
4098,Estadio Tierra de Campeones,Estadio Tierra de Campeones,0,Iquique,Chile
4112,Melbourne Cricket Ground,Melbourne Cricket Ground,0,Melbourne,Australia
4117,Sportzentrum Anif,Sportzentrum Anif,0,Salzburg,Austria
4123,Stadion Schützenwiese,Stadion Schützenwiese,0,Winterthur,Switzerland
4126,Saitama Stadium 2002,Saitama Stadium 2002,0,Saitama,Japan
4130,28 Black Arena,28 Black Arena,0,Klagenfurt,Austria
4135,Loftus Versfeld Stadium,Loftus Versfeld Stadium,0,Pretoria,South Africa
4136,Arena Joinville,Arena Joinville,0,Joinville,Brazil
4138,Estadio Independencia,Estadio Independencia 'Raimundo ,0,Estelí,Nicaragua
4143,Mbombela Stadium,Mbombela Stadium,0,Nelspruit,South Africa
4148,Estadio Centenario,Estadio Centenario,0,Montevideo,Uruguay
4151,Heliodoro Rodríguez López,Heliodoro Rodríguez López,0,Santa Cruz de Tenerife,Spain
4154,Estadio Coliseum,Estadio Coliseum,0,Getafe,Spain
4155,El Molinón - Enrique Castro Quini,El Molinón - Enrique Castro Quin,0,Gijón,Spain
4159,RCDE Stadium,RCDE Stadium,0,Barcelona,Spain
4161,Nelson Mandela Bay Stadium,Nelson Mandela Bay Stadium,0,Gqeberha,South Africa
4163,Peter Mokaba Stadium,Peter Mokaba Stadium,0,Polokwane,South Africa
4164,Moses Mabhida Stadium,Moses Mabhida Stadium,0,Durban,South Africa
4165,Free State Toyota Stadium,Free State Toyota Stadium,0,Bloemfontein,South Africa
4166,DHL Cape Town Stadium,DHL Cape Town Stadium,0,Cape Town,South Africa
4173,Sportpark Husterhöhe,Sportpark Husterhöhe,0,Pirmasens,Germany
4176,bluechip-Arena,bluechip-Arena,0,Meuselwitz,Germany
4180,CENTUS ARENA,CENTUS ARENA,0,Aalen,Germany
4183,Sportpark Ronhof | Thomas Sommer,Sportpark Ronhof | Thomas Sommer,0,Fürth,Germany
4185,Audi Sportpark,Audi Sportpark,0,Ingolstadt,Germany
4204,El Toralín,El Toralín,0,Ponferrada,Spain
4205,Municipal de Santo Domingo,Municipal de Santo Domingo,0,"Alcorcón, Madrid",Spain
4207,Nuevo Los Cármenes,Nuevo Los Cármenes,0,Granada,Spain
4211,Estádio Municipal de Aveiro,Estádio Municipal de Aveiro,0,Aveiro,Portugal
4212,Estádio Municipal de Portimão,Estádio Municipal de Portimão,0,Portimão,Portugal
4216,San Vito Gigi Marulla,San Vito Gigi Marulla,0,Cosenza,Italy
4217,Mâs Monumental,Mâs Monumental,0,Buenos Aires,Argentina
4228,Aviva Stadium,Aviva Stadium,0,Dublin,none
4237,Red Bull Arena,Red Bull Arena,0,Leipzig,Germany
4247,Mazuma Mobile Stadium,Mazuma Mobile Stadium,0,Blackpool,England
4248,Bloomfield Road,Bloomfield Road,0,Blackpool,England
4252,Arena do Jacaré,Arena do Jacaré,0,Sete Lagoas,Brazil
4253,Gewiss Stadium,Gewiss Stadium,0,Bergamo,Italy
4257,Buffalo City Stadium,Buffalo City Stadium,0,"East London, South Africa",South Africa
4266,Alfonso Murube,Alfonso Murube,0,Ceuta,Spain
4268,Ferenc Szusza Stadium,Ferenc Szusza Stadium,0,Budapest,Hungary
4275,Arena Khimki,Arena Khimki,0,Khimki,Russia
4277,Eleda Stadion,Eleda Stadion,0,Malmo,Sweden
4286,Aker Stadion,Aker Stadion,0,Molde,Norway
4296,Melbourne Stadium,Melbourne Stadium,0,Chelmsford,England
4299,Princes Park,Princes Park,0,Dartford,England
4305,Stadion An Der Alten Försterei,Stadion An Der Alten Försterei,0,Berlin,Germany
4308,Gelvandale Stadium,Gelvandale Stadium,0,Port Elizabeth,none
4309,Lucas Masterpieces Moripe Stadium,Lucas Masterpieces Moripe Stadiu,0,Pretoria,South Africa
4314,De Oude Meerdijk,De Oude Meerdijk,0,Emmen,Netherlands
4359,Jassim Bin Hamad Stadium,Jassim Bin Hamad Stadium,0,Doha,Qatar
4364,Stade Marie-Marvingt,Stade Marie-Marvingt,0,Le Mans,France
4370,BC Place,BC Place,0,Vancouver,Canada
4372,AEL FC Arena,AEL FC Arena,0,Larissa,Greece
4376,De Grolsch Veste,De Grolsch Veste,0,Enschede,Netherlands
4377,Stadion Woudestein,Stadion Woudestein,0,Rotterdam,Netherlands
4379,WerkTalent Stadion,WerkTalent Stadion,0,Den Haag,Netherlands
4383,Providence Park,Providence Park,0,"Portland, Oregon",USA
4384,Erzgebirgsstadion,Erzgebirgsstadion,0,Aue,Germany
4385,Children's Mercy Park,Children's Mercy Park,0,"Kansas City, Kansas",USA
4394,Sharjah Stadium,Sharjah Stadium,0,Sharjah,United Arab Emirates
4403,Estadio José Antonio Anzoátegui,Estadio José Antonio Anzoátegui,0,Puerto La Cruz,Venezuela
4405,BWT X Oberösterreichische Arena,BWT X Oberösterreichische Arena,0,Ried,Austria
4406,Yodoko Sakura Stadium,Yodoko Sakura Stadium,0,Osaka,Japan
4408,Estadio Benito Villamarín,Estadio Benito Villamarín,0,Sevilla,Spain
4414,Akhmat-Arena,Akhmat-Arena,0,Grozny,Russia
4417,Jeonju World Cup Stadium,Jeonju World Cup Stadium,0,Jeonju,Korea Republic
4418,Bank of America Stadium,Bank of America Stadium,0,"Charlotte, North Carolina",USA
4419,South Dade Kia Field at Pitbull Stadium,South Dade Kia Field at Pitbull ,0,"Miami, Florida",USA
4429,MCH Arena,MCH Arena,0,Herning,Denmark
4432,Bilino Polje,Bilino Polje,0,Zenica,Bosnia and Herzegovina
4439,FFB Stadium,FFB Stadium,0,FFB Stadium,Belize
4440,American Express Stadium,American Express Stadium,0,Falmer,England
4446,WWK Arena,WWK Arena,0,Augsburg,Germany
4447,Parc des Sports d'Avignon,Parc des Sports d'Avignon,0,Avignon,France
4448,Parc des Sports,Parc des Sports,0,Annecy,France
4449,AFAS Stadion,AFAS Stadion,0,Alkmaar,Netherlands
4450,MEWA ARENA,MEWA ARENA,0,Mainz,Germany
4451,Rudolf-Harbig-Stadion,Rudolf-Harbig-Stadion,0,Dresden,Germany
4464,Complexul Sportiv Raional,Complexul Sportiv Raional,0,Orhei,Moldova
4471,Vazgen Sargsyan Republican Stadium,Vazgen Sargsyan Republican Stadi,0,Yerevan,Armenia
4472,Tallaght Stadium,Tallaght Stadium,0,Dublin,none
4474,Dietmar-Scholze-Stadion an der Lohmühle,Dietmar-Scholze-Stadion an der L,0,Lübeck,Germany
4484,Gateshead International Stadium,Gateshead International Stadium,0,Gateshead,England
4485,Lumen Field,Lumen Field,0,"Seattle, Washington",USA
4486,Ciudad Deportiva Villarreal CF,Ciudad Deportiva Villarreal CF,0,Villarreal,Spain
4487,Nova Creu Alta,Nova Creu Alta,0,Sabadell,Spain
4496,Sportpark Höhenberg,Sportpark Höhenberg,0,Köln,Germany
4499,Sportforum Hohenschönhausen,Sportforum Hohenschönhausen,0,Berlin,Germany
4501,Ludwigsparkstadion,Ludwigsparkstadion,0,Saarbrücken,Germany
4519,Heidewaldstadion,Heidewaldstadion,0,Gütersloh,Germany
4520,Voith-Arena,Voith-Arena,0,Heidenheim,Germany
4521,Sarpsborg Stadion,Sarpsborg Stadion,0,Sarpsborg,Norway
4522,Las Gaunas,Las Gaunas,0,Logroño,Spain
4523,Generali-Arena,Generali-Arena,0,Wien,Austria
4536,Estadio Cuscatlán,Estadio Cuscatlán,0,San Salvador,El Salvador
4559,Romeo Menti di Castellammare,Romeo Menti di Castellammare,0,Castellammare di Stabia,Italy
4569,Taylors Avenue,Taylors Avenue,0,Carrickfergus,Northern Ireland
4571,AFAS Stadion,AFAS Stadion,0,Mechelen,Belgium
4572,Nature Energy Park,Nature Energy Park,0,Odense,Denmark
4579,Bolt Arena,Bolt Arena,0,Helsinki,Finland
4586,Estadio Yankel Rosenthal,Estadio Yankel Rosenthal,0,San Pedro Sula,Honduras
4587,Cegeka Arena,Cegeka Arena,0,Genk,Belgium
4590,Stade du Hainaut,Stade du Hainaut,0,Valenciennes,France
4592,Stadionul Otelul,Stadionul Otelul,0,Galati,Romania
4593,Doosan Arena,Doosan Arena,0,Plzen,Czechia
4599,Bangabandhu National Stadium,Bangabandhu National Stadium,0,Dhaka,Bangladesh
4600,Allianz Stadium,Allianz Stadium,0,Torino,Italy
4602,Pedro Escartín,Pedro Escartín,0,Guadalajara,Spain
4603,Eden Park,Eden Park,0,Auckland,New Zealand
4605,FMG Stadium Waikato,FMG Stadium Waikato,0,Hamilton,New Zealand
4616,Ciudad Deportiva Villarreal,Ciudad Deportiva Villarreal,0,Villarreal,Spain
4617,Stade de l'Abbé-Deschamps,Stade de l'Abbé-Deschamps,0,Auxerre,France
4618,Stade Francis-le Blé,Stade Francis-le Blé,0,Brest,France
4622,Estadio Correcaminos,Estadio Correcaminos,0,San Salvador,El Salvador
4623,Mario Alberto Kempes,Mario Alberto Kempes,0,Córdoba,Argentina
4626,Fortuna Arena,Fortuna Arena,0,Prague,Czechia
4629,Astana Arena,Astana Arena,0,Astana,Kazakhstan
4635,Panetolikos Stadium,Panetolikos Stadium,0,Agrinio,Greece
4636,Peristeri Stadium,Peristeri Stadium,0,Athens,Greece
4638,Shenzhen Stadium,Shenzhen Stadium,0,Shenzhen,China PR
4639,ANZ Stadium,ANZ Stadium,0,Suva,Australia
4643,Hard Rock Stadium,Hard Rock Stadium,0,"Miami Gardens, Florida",USA
4644,Estadio Cementos Progreso,Estadio Cementos Progreso,0,Estadio Cementos Progreso,Guatemala
4645,Estadio de Vallecas,Estadio de Vallecas,0,Madrid,Spain
4649,Campbelltown Sports Stadium,Campbelltown Sports Stadium,0,Sydney,Australia
4653,Sports Illustrated Stadium,Sports Illustrated Stadium,0,"Harrison, New Jersey",USA
4657,National Arena,National Arena,0,Bucuresti,Romania
4662,RHG Enertürk Enerji Stadyumu,RHG Enertürk Enerji Stadyumu,0,Kayseri,Türkiye
4668,Municipal de Anduva,Municipal de Anduva,0,Miranda de Ebro,Spain
4670,Sarens PSG Stadium,Sarens PSG Stadium,0,Inverness,Scotland
4678,Nuevo Estadio de Malabo,Nuevo Estadio de Malabo,0,Malabo,Equatorial Guinea
4680,Stade de Franceville,Stade de Franceville,0,Franceville,Gabon
4684,St. James' Park,St. James' Park,0,Newcastle-upon-Tyne,England
4685,Estadio Corregidora,Estadio Corregidora,0,Santiago de Querétaro,Mexico
4686,RAW Charging Stadium,RAW Charging Stadium,0,Oxford,England
4696,Truman Bodden Sport Complex,Truman Bodden Sport Complex,0,George Town,Cayman Islands
4698,Arnos Vale Stadium,Arnos Vale Stadium,0,Kingstown,none
4699,Grenada National Stadium,Grenada National Stadium,0,none,Grenada
4704,King Power at Den Dreef Stadion,King Power at Den Dreef Stadion,0,Leuven,Belgium
4714,SRC Bonifika,SRC Bonifika,0,Koper,Slovenia
4722,Estádio Cidade de Barcelos,Estádio Cidade de Barcelos,0,Barcelos,Portugal
4723,Estádio D. Afonso Henriques,Estádio D. Afonso Henriques,0,Guimarães,Portugal
4724,Estádio da Madeira,Estádio da Madeira,0,Funchal,Portugal
4725,Stade Auguste-Delaune II,Stade Auguste-Delaune II,0,Reims,France
4727,MetLife Stadium,MetLife Stadium,0,"East Rutherford, New Jersey",USA
4737,Kanyamazane Stadium,Kanyamazane Stadium,0,Nelspruit,none
4739,Coliseo del Golfo,Coliseo del Golfo,0,Puerto Madryn,Argentina
4768,FedExField,FedExField,0,"Landover, Maryland",USA
4773,Qarshi Stadium,Qarshi Stadium,0,Qarshi,Uzbekistan
4775,Baniyas stadium,Baniyas stadium,0,Abu Dhabi,United Arab Emirates
4776,Grand Hamad stadium,Grand Hamad stadium,0,Doha,Qatar
4777,Foolad Shahr stadium,Foolad Shahr stadium,0,Fuladshahr,none
4779,Helong Stadium,Helong Stadium,0,Changsha,China PR
4781,Zabeel Stadium,Zabeel Stadium,0,Dubai,United Arab Emirates
4785,PGE Narodowy,PGE Narodowy,0,Warsaw,Poland
4786,Kufstein Arena,Kufstein Arena,0,Kufstein,Austria
4789,Toyota Stadium,Toyota Stadium,0,Toyota Stadium,USA
4791,Shell Energy Stadium,Shell Energy Stadium,0,"Houston, Texas",USA
4792,BMO Field,BMO Field,0,Toronto,Canada
4793,S. Darius and S. Gireno Stadium,S. Darius and S. Gireno Stadium,0,Kaunas,Lithuania
4795,Mikheil Meskhi Stadioni,Mikheil Meskhi Stadioni,0,Tbilisi,Georgia
4797,Stadion ETO,Stadion ETO,0,Gyor,Hungary
4799,Hasely Crawford Stadium,Hasely Crawford Stadium,0,Port of Spain,Trinidad and Tobago
4800,Stadio Olimpico di Serravalle,Stadio Olimpico di Serravalle,0,Serravalle,San Marino
4803,Estadio José de la Paz Herrera Uclés,Estadio José de la Paz Herrera U,0,Estadio Nacional Chelato Uclés,Honduras
4805,"Stade Pierre de Coubertin, Cannes","Stade Pierre de Coubertin, Canne",0,Cannes,France
4809,Oracle Park,Oracle Park,0,"San Francisco, California",USA
4812,Estádio Dr. Magalhaes Pessoa,Estádio Dr. Magalhaes Pessoa,0,Leiria,Portugal
4820,INS Estadio,INS Estadio,0,Estadio Nacional de Costa Rica,Costa Rica
4821,Sir Vivian Richards Stadium,Sir Vivian Richards Stadium,0,North Sound,Antigua and Barbuda
4823,Shizuoka Stadium Ecopa,Shizuoka Stadium Ecopa,0,Fukuroi City,Japan
